no,x,y,shape_labels,video_labels
2,1.471477747,1.644677043,2,2
2,1.0336008072,1.2942303419,2,2
2,1.0290112495,1.2626122236,2,2
2,1.2469787598,1.4320013523,2,2
2,1.4361456633,1.5228836536,2,2
2,1.1516960859,2.3441157341,2,2
2,1.0630159378,1.4311156273,2,2
2,1.5286624432,1.68328619,2,2
2,1.3813529015,0.9734492898,2,2
2,1.381218791,1.6428053379,2,2
2,0.3980599642,1.6154632568,2,3
2,0.164684996,1.1485532522,2,3
2,0.9691253901,1.1910145283,2,3
2,1.1803944111,1.6611996889,2,3
2,0.8762065172,1.9540200233,2,3
2,1.8314636946,1.5047361851,2,3
2,1.2961553335,1.2051466703,2,3
2,1.4917550087,1.3373565674,2,3
2,1.279963851,1.4195518494,2,3
2,0.7025743723,1.1228299141,2,3
2,1.1400862932,1.9467256069,2,3
2,2.1534745693,1.5416362286,2,3
2,2.240957737,1.2874222994,2,3
2,1.9495229721,2.2783958912,2,3
2,1.768507719,1.4292778969,2,3
2,2.2405753136,1.4483208656,2,3
2,1.1720775366,1.7560299635,2,3
2,1.0662595034,0.8646717668,2,3
2,1.7192158699,1.5191214085,2,3
2,1.4036159515,1.7638741732,2,3
2,1.2571980953,1.1252784729,2,3
2,1.2849663496,1.9573466778,2,3
2,1.1581094265,1.6065884829,2,3
2,1.5419186354,1.0187219381,2,3
2,1.1338803768,1.51430583,2,3
2,1.4140057564,1.5991380215,2,3
2,1.5919793844,1.6665947437,2,3
2,1.1810320616,2.1661529541,2,3
2,1.2156329155,1.3873132467,2,3
2,1.6173723936,1.8881975412,2,3
2,1.6287362576,1.7998766899,2,3
2,1.6911334991,1.1865125895,2,3
2,1.4652392864,1.9549870491,2,3
2,0.8104146719,0.8962313533,2,3
2,1.2502280474,1.3645539284,2,3
2,1.0008069277,1.5572367907,2,3
2,0.9670090675,1.3960978985,2,3
2,2.0506534576,1.3441591263,2,3
2,0.7571368217,1.314411521,2,3
2,0.7969024181,1.0616992712,2,3
2,1.3389251232,1.5484530926,2,3
2,1.0975985527,1.4445369244,2,3
2,1.0004081726,0.6480996013,2,3
2,1.9787830114,1.5873942375,2,3
2,1.6820485592,1.229403019,2,3
2,1.7339164019,1.4793119431,2,3
2,1.6781787872,2.0359714031,2,3
2,1.9253237247,1.894993782,2,3
2,1.9615242481,1.9285873175,2,3
2,1.7318012714,1.7703214884,2,3
2,1.2926892042,1.9263818264,2,3
2,0.7129269838,1.032627821,2,3
2,1.5975596905,1.3248436451,2,3
2,1.4608901739,1.5860843658,2,3
2,1.5038921833,1.6431117058,2,3
2,1.1306500435,1.4525033236,2,3
2,0.9654997587,1.2061860561,2,3
2,0.424097836,1.5032972097,2,3
2,0.1382911056,1.3610544205,2,3
2,0.7555601597,1.6509280205,2,3
2,0.6486692429,1.0488395691,2,4
2,0.7044689655,1.1007685661,2,4
2,0.1187220663,1.3874909878,2,4
2,0.7138316631,1.2267434597,2,4
2,0.6911678314,1.0521037579,2,4
2,1.5128132105,1.6283303499,2,4
2,1.1114139557,0.5844547153,2,4
2,1.7390887737,2.1597399712,2,4
2,0.6816426516,1.4831627607,2,4
2,1.5742428303,1.0425200462,2,4
2,1.7102460861,1.9755048752,2,4
2,1.0376663208,1.0214197636,2,4
2,1.3047554493,0.9502503276,2,4
2,1.741681695,1.6752007008,2,4
2,1.7374311686,1.539182663,2,4
2,1.7187964916,1.9413484335,2,4
2,1.9834284782,0.9005430341,2,4
2,1.5136420727,1.0681123734,2,4
2,2.103328228,1.6382049322,2,4
2,1.8008699417,0.9540423751,2,4
2,2.1868803501,1.5053876638,2,4
2,1.7075562477,1.3496510983,2,4
2,1.7039989233,1.2113573551,2,4
2,1.3702757359,1.8176505566,2,4
2,0.8107202053,1.7761611938,2,4
2,1.19490242,2.0136165619,2,4
2,1.423363924,1.5740314722,2,4
2,1.3428128958,1.8334509134,2,4
2,1.2267434597,1.8144084215,2,4
2,1.6629263163,1.6224169731,2,4
2,1.7927387953,1.1423771381,2,4
2,2.2191781998,1.964356184,2,4
2,1.7944598198,2.0171103477,2,4
2,1.6494417191,2.0649778843,2,4
2,1.9755029678,1.6121644974,2,4
2,1.553365469,1.5504754782,2,4
2,1.4083952904,1.7242878675,2,4
2,1.6589133739,1.5638790131,2,4
2,1.508308053,1.7650355101,2,4
2,1.0743923187,2.1229183674,2,4
2,1.5165356398,1.7645044327,2,4
2,1.6488950253,1.8462467194,2,4
2,1.4634039402,1.7003164291,2,4
2,1.4881430864,1.7641631365,2,4
2,1.7536027431,2.1136507988,2,4
2,1.5974144936,1.8725976944,2,4
2,1.3837089539,1.8677344322,2,4
2,1.4200630188,1.833389163,2,4
2,1.3463978767,2.1993603706,2,4
2,1.6757624149,1.5631859303,2,4
2,1.2256547213,2.0929079056,2,4
2,1.4866838455,1.9416148663,2,4
2,1.4725593328,1.8039615154,2,4
2,0.9796277285,2.1798992157,2,4
2,1.2279696465,1.7829141617,2,4
2,1.4876043797,2.0771775246,2,4
2,0.7592711449,1.7101709843,2,4
2,1.5056723356,1.6461725235,2,4
2,1.2738589048,1.0367518663,2,4
2,1.2564249039,0.323236078,2,4
2,0.7665691376,0.7275187373,2,5
2,0.2675610185,0.1802510917,2,5
2,1.329461813,0.8143038154,2,5
2,0.6035299897,0.8707690835,2,5
2,0.1102199405,0.2103128135,2,5
2,1.1757221222,1.6074650288,2,5
2,1.0418034792,1.8175766468,2,5
2,1.8459084034,0.8898947835,2,5
2,0.106981501,0.7184640765,2,5
2,0.5641852021,0.8806055188,2,5
2,0.5571404099,1.1495501995,2,5
2,1.3838541508,0.6544733644,2,5
2,1.7782022953,1.7727503777,2,5
2,1.9244049788,1.6058003902,2,5
2,1.503426671,1.4949061871,2,5
2,2.0302405357,1.356402874,2,5
2,1.5003513098,1.2223529816,2,5
2,1.5469992161,1.4024125338,2,5
2,1.4549610615,1.1371517181,2,5
2,1.7376728058,1.2086179256,2,5
2,1.2809774876,1.6720318794,2,5
2,1.1354019642,1.4759635925,2,5
2,1.4566576481,1.5783629417,2,5
2,1.6085925102,1.6988613605,2,5
2,1.5773119926,1.6468193531,2,5
2,1.0810713768,1.577034235,2,5
2,1.2890813351,1.9170703888,2,5
2,1.155343771,0.9892521501,2,5
2,1.5593520403,1.3826794624,2,5
2,1.1797535419,2.2852063179,2,5
2,1.164743185,1.0812767744,2,5
2,1.5506112576,1.4420006275,2,5
2,1.8252661228,1.879835844,2,5
2,2.199691534,1.8565940857,2,5
2,1.9138402939,1.1985645294,2,5
2,2.204056263,1.9294806719,2,5
2,1.7081968784,1.8462432623,2,5
2,1.1098843813,1.5362772942,2,5
2,1.6264557838,1.2243528366,2,5
2,1.4844932556,1.5080476999,2,5
2,1.1365096569,0.9993641973,2,5
2,1.1197452545,1.1015232801,2,5
2,1.0854004622,1.6921813488,2,5
2,1.8879237175,1.6606920958,2,5
2,1.590379715,1.3403878212,2,5
2,1.9482243061,1.6085476875,2,5
2,1.6916410923,1.8743333817,2,5
2,1.8511396646,2.2253270149,2,5
2,1.2297178507,1.6917748451,2,5
2,1.3781065941,2.107404232,2,5
2,1.9158957005,2.1328992844,2,5
2,1.2569714785,1.8276221752,2,5
2,1.3141314983,2.2294754982,2,5
2,1.752486825,2.0166060925,2,5
2,1.795104146,2.2508430481,2,5
2,1.5134289265,1.9263179302,2,5
2,1.4920672178,1.7493622303,2,5
2,1.0611897707,1.7144391537,2,5
2,1.1552069187,1.5582954884,2,5
2,1.2025464773,1.1995729208,2,5
2,1.0113699436,1.4987552166,2,6
2,0.7114398479,1.5419191122,2,6
2,0.7059049606,1.4011228085,2,6
2,-0.1635248512,1.6324443817,2,6
2,0.6346702576,1.9852118492,2,6
2,1.0663360357,1.5472068787,2,6
2,1.4796850681,1.9552783966,2,6
2,1.0960114002,1.4536020756,2,6
2,1.597779274,1.474603653,2,6
2,1.5324466228,1.790554285,2,6
2,2.4093353748,2.0220849514,2,6
2,2.3851258755,1.9746983051,2,6
2,2.5758426189,1.130833149,2,6
2,2.5948257446,1.3764100075,2,6
2,1.8665213585,1.9725286961,2,6
2,1.1349720955,2.1685864925,2,6
2,1.6991753578,1.6812040806,2,6
2,1.09468925,1.2151533365,2,6
2,1.7991396189,1.489623785,2,6
2,1.5918519497,1.7658305168,2,6
2,1.8987369537,0.6020533442,2,6
2,1.6219400167,1.5122766495,2,6
2,1.7723888159,1.7551386356,2,6
2,1.6613717079,1.2375588417,2,6
2,1.0930508375,1.0534895658,2,6
2,1.1490665674,1.2398850918,2,6
2,1.1414256096,1.7026367188,2,6
2,1.5017956495,2.070555687,2,6
2,1.9788479805,2.0624651909,2,6
2,2.1284120083,1.684415102,2,6
2,1.1527762413,1.6901464462,2,6
2,1.7552416325,1.9309916496,2,6
2,1.4235550165,1.3753724098,2,6
2,1.0391020775,2.079419136,2,6
2,1.5371007919,1.8603770733,2,6
2,1.421885252,1.9826812744,2,6
2,1.5198111534,1.6349762678,2,6
2,1.4836493731,1.859860301,2,6
2,0.8535847664,1.6653790474,2,6
2,1.2809655666,1.2660272121,2,6
2,1.3717538118,1.4825237989,2,6
2,1.2892484665,1.4731019735,2,6
2,1.75083673,2.1977615356,2,6
2,1.5990390778,1.7718820572,2,6
2,1.3767676353,1.5713980198,2,6
2,1.3462115526,1.3144267797,2,6
2,1.5313359499,2.0286746025,2,6
2,1.2195019722,2.1945548058,2,6
2,1.7940196991,1.6485016346,2,6
2,1.6389539242,1.9002432823,2,6
2,1.5013439655,1.8528181314,2,6
2,1.8886648417,1.7358927727,2,6
2,1.4029341936,2.0483102798,2,6
2,1.458532691,1.4447722435,2,6
2,1.3567652702,1.5343813896,2,6
2,1.4435180426,1.7543125153,2,6
2,1.1317175627,1.6642813683,2,6
2,0.4117863774,1.1681711674,2,6
2,1.1999207735,1.2175551653,2,6
2,1.2555595636,1.1602548361,2,6
2,1.0323596001,1.518376112,2,7
2,0.823572576,0.7006778121,2,7
2,1.103380084,1.5280740261,2,7
2,1.6107869148,1.2399798632,2,7
2,0.4129428267,1.2148690224,2,7
2,0.0111346096,0.900300324,2,7
2,1.233533144,1.04266572,2,7
2,1.2055646181,1.3400112391,2,7
2,0.4064859152,1.6713936329,2,7
2,1.2692505121,1.4644446373,2,7
2,0.445913434,1.1550240517,2,7
2,1.145819664,1.183049202,2,7
2,1.4177504778,1.050473094,2,7
2,1.5534152985,1.525950551,2,7
2,1.7821344137,1.8485779762,2,7
2,1.4993970394,1.5840392113,2,7
2,2.1142909527,1.7280414104,2,7
2,1.741761446,1.6697716713,2,7
2,1.8574676514,2.0743026733,2,7
2,2.2652854919,1.9667420387,2,7
2,1.8625707626,1.7992901802,2,7
2,1.351126194,1.7714915276,2,7
2,1.709877491,1.7542644739,2,7
2,1.9329819679,2.4127428532,2,7
2,1.6252701283,1.7236216068,2,7
2,1.7720069885,1.1540995836,2,7
2,1.5348893404,1.1491239071,2,7
2,1.3021388054,1.9720640182,2,7
2,1.2267234325,1.8414787054,2,7
2,1.8047208786,1.713380456,2,7
2,1.4181212187,1.6118738651,2,7
2,2.1440479755,1.5517444611,2,7
2,1.5294367075,1.8087666035,2,7
2,1.6200830936,1.6779124737,2,7
2,1.707955122,1.7114012241,2,7
2,0.6802862883,1.6465120316,2,7
2,1.7130560875,1.8641870022,2,7
2,1.900316,2.1942920685,2,7
2,1.2162237167,1.8665654659,2,7
2,1.3340408802,1.7098720074,2,7
2,1.619971633,1.7837898731,2,7
2,1.5825746059,1.6601008177,2,7
2,1.5674196482,2.1235628128,2,7
2,1.5623993874,1.6774847507,2,7
2,1.2741053104,1.5451192856,2,7
2,1.0721582174,1.6729969978,2,7
2,1.5713312626,1.6289551258,2,7
2,1.3136968613,1.7507042885,2,7
2,1.8514202833,1.7501237392,2,7
2,1.1863712072,2.1219043732,2,7
2,1.5769673586,1.7005841732,2,7
2,2.2211213112,1.9688966274,2,7
2,2.0881810188,1.6426262856,2,7
2,1.5906680822,1.751940012,2,7
2,1.771007061,1.8442893028,2,7
2,2.1977288723,2.0562367439,2,7
2,1.3604853153,1.5871853828,2,7
2,0.4216803908,1.4982824326,2,7
2,1.0456233025,1.9127805233,2,7
2,0.9027775526,1.8773612976,2,7
2,1.0459073782,0.5759910941,2,8
2,0.4277187586,1.2744410038,2,8
2,0.4208625555,0.959536612,2,8
2,0.8344941139,1.0409542322,2,8
2,0.7800254822,1.1061434746,2,8
2,0.6196010709,1.0620820522,2,8
2,1.3297883272,1.6874091625,2,8
2,1.5116802454,1.8885190487,2,8
2,1.6570017338,1.105171442,2,8
2,0.9990503788,0.754610002,2,8
2,1.1364688873,1.6176924706,2,8
2,1.4764268398,1.7111899853,2,8
2,1.5865499973,1.7046675682,2,8
2,1.3825868368,1.9808917046,2,8
2,1.4522732496,1.7228512764,2,8
2,0.9999419451,1.818457365,2,8
2,2.0045297146,2.0214343071,2,8
2,2.0300037861,1.3807268143,2,8
2,1.6449978352,1.753174901,2,8
2,1.2194525003,1.4539449215,2,8
2,1.1930711269,1.5857479572,2,8
2,1.6297547817,1.5144233704,2,8
2,1.6502715349,1.3664598465,2,8
2,1.4356889725,2.1885838509,2,8
2,1.7207963467,2.0287289619,2,8
2,1.1692814827,1.9458417892,2,8
2,0.9957358837,1.9541950226,2,8
2,1.0009846687,0.8814173341,2,8
2,1.0318421125,1.5406339169,2,8
2,1.4157317877,2.285597086,2,8
2,1.6890352964,1.6501533985,2,8
2,1.6797276735,1.4245301485,2,8
2,1.6235432625,1.6919965744,2,8
2,1.9336030483,1.6346327066,2,8
2,1.8085719347,1.5764834881,2,8
2,1.0712163448,1.6280447245,2,8
2,1.7310416698,1.3524445295,2,8
2,1.7698071003,1.4682996273,2,8
2,1.6693477631,1.5307095051,2,8
2,1.3263477087,0.7579384446,2,8
2,1.2743231058,1.5579185486,2,8
2,0.9166573286,0.7808873057,2,8
2,1.1315623522,1.7148420811,2,8
2,1.3490718603,1.3209530115,2,8
2,1.0261734724,1.0777498484,2,8
2,1.2318601608,1.4532716274,2,8
2,1.6304920912,1.3081333637,2,8
2,1.7678551674,1.7848422527,2,8
2,1.6089904308,2.060256958,2,8
2,1.7232377529,2.1170911789,2,8
2,1.1395454407,2.1062922478,2,8
2,1.5287307501,1.4593601227,2,8
2,1.4099832773,1.5377143621,2,8
2,1.2400486469,1.8760209084,2,8
2,1.1777938604,1.7280093431,2,8
2,1.9429945946,1.263502717,2,8
2,1.3702696562,1.8664081097,2,8
2,1.3659241199,1.3945305347,2,8
2,1.3717217445,1.1839652061,2,8
2,0.9939642549,1.7961659431,2,8
2,0.9707391262,0.7610420585,2,9
2,0.8072528839,1.2540304661,2,9
2,0.9688191414,0.8332459331,2,9
2,1.0320171118,1.5047639608,2,9
2,0.7877559662,0.3457164466,2,9
2,1.1254763603,1.0613595247,2,9
2,1.171910882,1.73482728,2,9
2,1.485090971,1.3351176977,2,9
2,0.8032240868,1.1302945614,2,9
2,0.7568302751,0.8839524388,2,9
2,1.1249213219,1.2818756104,2,9
2,0.6824659109,1.2180759907,2,9
2,1.4804058075,1.5406353474,2,9
2,1.0041744709,1.3804346323,2,9
2,0.8433964849,1.8798193932,2,9
2,0.9381380081,1.7004209757,2,9
2,0.8843277693,2.0393362045,2,9
2,1.1991580725,1.5713249445,2,9
2,1.5984941721,1.680457592,2,9
2,1.4835209846,1.8358106613,2,9
2,1.0144095421,1.8342578411,2,9
2,0.3779847026,1.7316050529,2,9
2,0.8935810328,1.9001806974,2,9
2,0.7244426012,2.121073246,2,9
2,1.4438775778,2.1141898632,2,9
2,1.2678135633,2.2479014397,2,9
2,1.5708656311,1.83314538,2,9
2,1.0563994646,1.3658019304,2,9
2,0.982848525,1.8273962736,2,9
2,1.5337411165,1.5133581161,2,9
2,0.8114799857,1.9228894711,2,9
2,1.1558644772,2.1900126934,2,9
2,0.5684507489,2.0718250275,2,9
2,0.9716997743,1.9792051315,2,9
2,0.9704579115,2.123395443,2,9
2,1.1663939953,2.1222023964,2,9
2,1.4855179787,2.1744401455,2,9
2,1.2065799236,2.4411184788,2,9
2,1.7514984608,2.0047881603,2,9
2,1.1503274441,1.7655405998,2,9
2,1.2615507841,2.1653704643,2,9
2,1.8368413448,1.9991929531,2,9
2,1.2494392395,1.7496564388,2,9
2,1.2780973911,1.8146221638,2,9
2,1.0618863106,1.6397044659,2,9
2,1.4605038166,2.0396943092,2,9
2,1.6276483536,2.2829604149,2,9
2,1.555128932,2.0785222054,2,9
2,1.3089852333,1.701523304,2,9
2,1.0297425985,2.0300307274,2,9
2,1.8805966377,2.1238050461,2,9
2,0.8286531568,1.5488791466,2,9
2,1.2855386734,1.8261480331,2,9
2,1.3658157587,1.5454493761,2,9
2,1.16327703,1.556429863,2,9
2,1.0627098083,2.000246048,2,9
2,0.4725072384,1.2821011543,2,9
2,0.9626712799,1.9399654865,2,9
2,1.5214240551,1.8693118095,2,9
2,1.2532835007,1.4407515526,2,9
2,0.9597834349,1.5274968147,2,10
2,0.5926964283,0.8447617888,2,10
2,0.6300953627,0.9946588874,2,10
2,0.9455883503,1.0073406696,2,10
2,0.2030641288,1.5070656538,2,10
2,1.0794762373,1.5679221153,2,10
2,1.5458216667,1.0978195667,2,10
2,1.1628656387,2.130474329,2,10
2,1.0629045963,1.5256356001,2,10
2,1.2457410097,1.6222634315,2,10
2,1.4286653996,1.6170963049,2,10
2,1.9413723946,1.5556712151,2,10
2,1.6752619743,1.5825073719,2,10
2,2.6303403378,1.6149740219,2,10
2,1.2133270502,1.7857251167,2,10
2,2.0882296562,1.2312089205,2,10
2,1.9927883148,1.4306561947,2,10
2,2.1780509949,1.559509635,2,10
2,2.1931006908,1.8251727819,2,10
2,2.1283369064,1.0705150366,2,10
2,1.0491229296,1.3926246166,2,10
2,1.8356969357,1.7888922691,2,10
2,1.288859725,1.6626198292,2,10
2,0.5512880683,1.7076239586,2,10
2,1.1514273882,1.3388892412,2,10
2,0.6317899227,0.9063791633,2,10
2,0.1260276884,1.6434924603,2,10
2,1.6224132776,2.5524377823,2,10
2,1.242646575,2.3477180004,2,10
2,1.4203755856,2.0132098198,2,10
2,1.0179333687,2.2816781998,2,10
2,1.1873717308,1.7555675507,2,10
2,0.9513845444,2.2194051743,2,10
2,0.5416113734,1.7777100801,2,10
2,1.1030340195,2.1471302509,2,10
2,1.2246935368,1.9263398647,2,10
2,0.7601084709,2.1172070503,2,10
2,1.281704545,2.0806279182,2,10
2,1.2028384209,1.6699450016,2,10
2,1.4103057384,1.5212306976,2,10
2,0.9412280321,1.6784174442,2,10
2,1.7064480782,1.9866945744,2,10
2,1.280837059,2.24725914,2,10
2,1.0190937519,1.7530865669,2,10
2,1.489798665,1.9318772554,2,10
2,1.7682766914,2.2423188686,2,10
2,0.834394753,1.9011433125,2,10
2,2.076318264,2.1417167187,2,10
2,1.3142505884,1.7688632011,2,10
2,1.6254810095,1.7781763077,2,10
2,1.5563127995,2.0880599022,2,10
2,1.9006679058,2.0536899567,2,10
2,1.7860088348,2.0214486122,2,10
2,0.8668797016,1.2700004578,2,10
2,1.4928364754,1.4796509743,2,10
2,1.4616765976,1.5428230762,2,10
2,1.4374223948,1.3305182457,2,10
2,1.5167734623,1.7146223783,2,10
2,1.427863121,0.9467331767,2,10
2,1.3223011494,0.9862758517,2,10
2,0.3516927361,-0.1008470431,2,1
2,0.8027242422,0.2976562679,2,1
2,0.0968944579,-0.631609261,2,1
2,0.411018014,-0.2654874623,2,1
2,0.7096219063,-0.0660181418,2,1
2,0.5735625029,0.5016732812,2,1
2,0.698472023,0.3372060955,2,1
2,0.9544985294,0.5790664554,2,1
2,1.8435409069,0.6421834826,2,1
2,1.3564163446,1.0394715071,2,1
2,2.1983547211,1.5357550383,2,1
2,2.0793962479,1.0774936676,2,1
2,1.8701386452,1.6331017017,2,1
2,1.4969130754,1.0191371441,2,1
2,1.8384473324,1.1739133596,2,1
2,1.5288206339,1.3735525608,2,1
2,1.2180103064,1.308844924,2,1
2,1.247333765,1.0668405294,2,1
2,1.2480452061,1.3093438148,2,1
2,2.0861413479,1.1545217037,2,1
2,1.574195385,1.068162322,2,1
2,2.0080816746,1.7179207802,2,1
2,1.2328032255,1.0887595415,2,1
2,1.0622628927,1.6786185503,2,1
2,1.5330826044,1.7211742401,2,1
2,0.9347738028,2.0160517693,2,1
2,0.6140961647,2.4123344421,2,1
2,0.7200785875,2.1075491905,2,1
2,1.3454988003,1.7268443108,2,1
2,1.1508438587,2.3032314777,2,1
2,1.0676041842,1.9548275471,2,1
2,1.5539516211,1.937473774,2,1
2,1.5748482943,1.8473576307,2,1
2,1.2884867191,1.9162521362,2,1
2,1.2780646086,1.9574007988,2,1
2,1.1878778934,1.5028424263,2,1
2,1.4663729668,2.2235951424,2,1
2,1.3865463734,1.941480279,2,1
2,1.4504872561,2.2637982368,2,1
2,1.4230338335,1.6820344925,2,1
2,1.1960760355,1.5453929901,2,1
2,1.4701958895,2.3758468628,2,1
2,1.3641580343,1.9819748402,2,1
2,1.1630405188,1.9865169525,2,1
2,1.1141080856,1.819255352,2,1
2,1.3086093664,1.5419225693,2,1
2,1.2997291088,1.3390865326,2,1
2,1.1036028862,2.2284862995,2,1
2,1.4304573536,1.9598531723,2,1
2,1.6309634447,1.8676708937,2,1
2,1.6553966999,2.1280720234,2,1
2,1.718863368,2.2885613441,2,1
2,1.3009282351,1.5727837086,2,1
2,1.5573678017,1.6227451563,2,1
2,1.520816803,1.9223082066,2,1
2,1.5802613497,1.9393699169,2,1
2,1.1367208958,1.6513924599,2,1
2,1.1780256033,2.0732114315,2,1
2,0.9366654754,1.9392688274,2,1
2,0.1541668624,0.7759894729,2,1
2,0.0111327022,0.8204357028,2,2
2,1.0035512447,1.2319104671,2,2
2,0.8359724283,1.6832888126,2,2
2,0.7399839163,1.5452256203,2,2
2,1.1935162544,1.7249674797,2,2
2,1.3786662817,1.8361649513,2,2
2,1.9231314659,1.8051321507,2,2
2,1.3705937862,1.7186254263,2,2
2,1.8597837687,1.4177540541,2,2
2,1.8340647221,1.6881222725,2,2
2,1.402122736,1.4081499577,2,2
2,1.307236433,2.1699743271,2,2
2,2.1389062405,2.0051474571,2,2
2,1.8558015823,1.397582531,2,2
2,2.0166220665,1.1111980677,2,2
2,1.8029987812,1.3321831226,2,2
2,1.3724961281,2.0371136665,2,2
2,1.4315971136,2.1204395294,2,2
2,1.8839291334,1.8152774572,2,2
2,1.3814184666,1.9272944927,2,2
2,1.5675315857,1.9443538189,2,2
2,1.1181223392,2.1293244362,2,2
2,0.8486462831,1.6795476675,2,2
2,1.1506667137,1.8550105095,2,2
2,1.6949272156,1.8875461817,2,2
2,0.8181938529,2.04682827,2,2
2,1.1239845753,1.556388855,2,2
2,0.9678509235,2.2793169022,2,2
2,1.8532289267,2.1837859154,2,2
2,1.5589548349,1.8624837399,2,2
2,1.6597743034,1.5942978859,2,2
2,1.7004652023,1.5540487766,2,2
2,1.3373478651,1.5679221153,2,2
2,1.3075176477,1.9648342133,2,2
2,0.9147634506,1.9564955235,2,2
2,1.0125633478,1.6715465784,2,2
2,1.4075219631,1.5941586494,2,2
2,0.9474922419,1.7360401154,2,2
2,1.339274168,1.7793706656,2,2
2,1.0358859301,1.7101482153,2,2
2,1.5698211193,1.7360398769,2,2
2,1.4856631756,1.3642822504,2,2
2,1.5566314459,1.5479960442,2,2
2,1.4615123272,1.6502343416,2,2
2,1.5905697346,2.0652799606,2,2
2,1.8299229145,1.9802503586,2,2
2,1.8739616871,2.1124243736,2,2
2,1.2836966515,2.1932399273,2,2
2,1.4043772221,2.3863167763,2,2
2,1.5907230377,2.4818747044,2,2
2,1.5969326496,1.923638463,2,2
2,1.6597322226,2.2423734665,2,2
2,1.1016435623,2.150219202,2,2
2,1.4493894577,2.0435056686,2,2
2,1.1624976397,1.9410574436,2,2
2,1.4309952259,2.3065702915,2,2
2,1.0093364716,1.3974103928,2,2
2,1.9276759624,2.6616082191,2,2
2,1.6368522644,1.5640523434,2,2
2,1.0643339157,1.1597425938,2,2
2,0.2439818531,0.7884455323,2,3
2,0.943784833,0.6625131965,2,3
2,1.1914010048,1.2837028503,2,3
2,1.4839478731,1.6689798832,2,3
2,0.8895426989,2.4469220638,2,3
2,0.9643303752,1.8323156834,2,3
2,0.8286128044,1.8479562998,2,3
2,1.2332986593,2.0998973846,2,3
2,0.9611470699,2.2560052872,2,3
2,1.1583960056,2.0615773201,2,3
2,0.9321839809,1.9864809513,2,3
2,2.2534837723,1.7398015261,2,3
2,1.4892419577,1.8816094398,2,3
2,1.7983942032,1.64323318,2,3
2,1.2852705717,2.2487289906,2,3
2,1.4444750547,2.0982480049,2,3
2,1.5714333057,1.6493208408,2,3
2,1.7932038307,1.9741239548,2,3
2,1.4265940189,1.7734167576,2,3
2,1.3943891525,1.7700732946,2,3
2,1.0383485556,1.6966178417,2,3
2,1.3268435001,1.2212939262,2,3
2,0.8947782516,1.8567347527,2,3
2,1.3588786125,1.6801154613,2,3
2,1.653727293,1.8014903069,2,3
2,1.6796424389,2.4700303078,2,3
2,1.7942556143,2.215130806,2,3
2,1.0235418081,1.9461736679,2,3
2,1.6924977303,1.7231223583,2,3
2,1.836025238,2.2017753124,2,3
2,1.3160784245,2.1110799313,2,3
2,1.0324976444,1.4491158724,2,3
2,1.0628166199,1.6513259411,2,3
2,0.5998284817,2.1911454201,2,3
2,1.1123328209,2.2167029381,2,3
2,1.2300423384,2.0690441132,2,3
2,1.3329330683,2.1957731247,2,3
2,0.9453068972,2.414993763,2,3
2,1.5451561213,1.8339500427,2,3
2,2.0518567562,2.0908873081,2,3
2,2.2684149742,2.0891778469,2,3
2,1.9409798384,1.957201004,2,3
2,1.6613309383,1.8110157251,2,3
2,2.0338506699,1.8920943737,2,3
2,1.9650163651,1.5815954208,2,3
2,2.0713179111,2.2369656563,2,3
2,1.7120919228,1.7314941883,2,3
2,1.5639829636,1.8645274639,2,3
2,1.7169661522,1.4759802818,2,3
2,1.3781261444,1.877613306,2,3
2,1.3460826874,1.9079122543,2,3
2,1.8146024942,2.0017004013,2,3
2,1.7562689781,1.5034313202,2,3
2,1.1399679184,2.0046832561,2,3
2,2.0179512501,2.1370463371,2,3
2,1.54314363,1.841750145,2,3
2,0.8491292,1.3240494728,2,3
2,1.0341470242,2.0747628212,2,3
2,0.6883593798,1.9331226349,2,3
2,0.5082968473,1.5160084963,2,3
2,0.552932322,0.9103140235,2,4
2,1.269059062,1.4646997452,2,4
2,1.0946718454,1.0143175125,2,4
2,1.3713823557,1.5618723631,2,4
2,1.675391674,1.9060126543,2,4
2,1.1464487314,1.7537825108,2,4
2,1.6394901276,2.6859002113,2,4
2,1.4329359531,2.3665847778,2,4
2,1.5051653385,1.77482903,2,4
2,1.8257943392,2.1048924923,2,4
2,1.7105840445,1.3418526649,2,4
2,2.0803201199,2.0031371117,2,4
2,2.0532791615,1.660564661,2,4
2,1.4179735184,2.3413178921,2,4
2,2.443952322,1.8071739674,2,4
2,2.1013417244,2.2528953552,2,4
2,1.8775773048,2.0668153763,2,4
2,0.9618216753,2.286188364,2,4
2,1.2911497355,1.5920424461,2,4
2,1.5302778482,2.055315733,2,4
2,0.7024838924,1.7117753029,2,4
2,1.5048532486,1.7102478743,2,4
2,1.4732193947,2.4332213402,2,4
2,1.8370029926,2.2161297798,2,4
2,1.1518423557,2.3577980995,2,4
2,0.9242870212,1.9637238979,2,4
2,1.2160859108,2.3909008503,2,4
2,1.276496768,1.8117282391,2,4
2,0.9202976823,2.0948047638,2,4
2,1.9164261818,2.2294108868,2,4
2,1.3636180162,2.0624675751,2,4
2,1.4811525345,1.9386438131,2,4
2,1.6519646645,1.4329755306,2,4
2,1.3619322777,2.020170927,2,4
2,1.2633131742,2.1698873043,2,4
2,1.5640745163,1.73965168,2,4
