no,x,y,shape_labels,video_labels
1,1.1608031988,0.6006162763,1,2
1,1.4092050791,0.3624105155,1,2
1,1.633538723,0.2965009809,1,2
1,1.7584480047,0.3032513559,1,2
1,1.5210056305,0.2340990305,1,2
1,1.6023855209,0.3946074247,1,2
1,1.6289559603,0.362298429,1,2
1,1.5784107447,0.2982815504,1,2
1,1.5411602259,0.3039641976,1,2
1,1.3250843287,0.2708523273,1,2
1,1.29349792,0.1390767992,1,2
1,1.6002629995,0.2561133206,1,2
1,1.5545310974,0.1203553453,1,2
1,1.5166968107,0.3767883182,1,2
1,1.5970779657,0.3691453934,1,2
1,1.4543825388,0.2579776049,1,2
1,1.7049108744,0.3044884801,1,2
1,1.6591479778,0.2637341917,1,2
1,1.6031717062,0.2370133698,1,2
1,1.5253616571,0.265286535,1,2
1,1.6287653446,0.2114385068,1,2
1,1.5516613722,0.1313432157,1,2
1,0.3578466475,0.2295388877,1,2
1,1.4267400503,0.182404995,1,2
1,1.4876118898,0.3745066524,1,2
1,1.5128359795,-0.1408177912,1,3
1,0.8883637786,-0.2179538608,1,3
1,1.5910323858,0.1983010471,1,3
1,1.3640146255,0.0957735255,1,3
1,1.463621974,0.2999044657,1,3
1,0.8536963463,-0.4299265444,1,3
1,0.1909918785,0.604960382,1,3
1,-0.1500433683,-0.2743829191,1,3
1,0.7316219211,-0.5801973939,1,3
1,1.2563611269,0.2884589136,1,3
1,0.8130861521,0.0761676803,1,3
1,1.4208467007,0.2072370648,1,3
1,1.107301116,0.3564349413,1,3
1,1.5116651058,0.4555262029,1,3
1,1.6180893183,0.7394091487,1,3
1,1.8143911362,0.4908652604,1,3
1,1.960719943,0.4864576459,1,3
1,1.4438761473,0.2889284492,1,3
1,2.002491951,0.4110081494,1,3
1,1.3711128235,0.2482860982,1,3
1,1.5673521757,0.2851597369,1,3
1,1.7046396732,0.5090087652,1,3
1,1.597769618,0.1482651532,1,3
1,1.5169547796,0.1195791736,1,3
1,1.9632862806,0.2493832111,1,3
1,1.5084527731,0.2948350906,1,3
1,1.1029869318,0.2759937346,1,3
1,1.58773911,0.3015411198,1,3
1,1.5117942095,0.576854229,1,3
1,2.0030603409,0.3233295977,1,3
1,1.6713428497,0.3922091126,1,3
1,1.8066790104,0.249135077,1,3
1,1.6414103508,0.2763629556,1,3
1,1.9804114103,0.3553331196,1,3
1,1.7667280436,0.3126172423,1,3
1,2.1790411472,0.3461385369,1,3
1,1.9512969255,0.3489002287,1,3
1,1.4713264704,0.3262416422,1,3
1,1.8800367117,0.2173918784,1,3
1,1.9009339809,0.3047112226,1,3
1,1.9659222364,0.4330010116,1,3
1,2.0419025421,0.5276744366,1,3
1,2.0399806499,0.3713915348,1,3
1,1.9143445492,0.2528401911,1,3
1,1.7105283737,0.3863207698,1,3
1,1.7173936367,0.2857935131,1,3
1,1.5334156752,0.2995441854,1,3
1,1.7760488987,0.3465556204,1,3
1,1.6898952723,0.3586542904,1,3
1,1.8144026995,0.3121856749,1,3
1,1.9232282639,0.3818622828,1,3
1,1.8288711309,0.5048795342,1,3
1,1.6736028194,0.2348383367,1,3
1,1.5525939465,0.4493055046,1,3
1,1.7348679304,0.3415310681,1,3
1,1.9374827147,0.4085652828,1,3
1,1.9999028444,0.3317007124,1,3
1,1.6246181726,0.5153594017,1,3
1,0.6925436258,0.9552733302,1,3
1,1.2572557926,1.0351134539,1,3
1,1.3386844397,1.0795115232,1,4
1,1.6473194361,0.2327528596,1,4
1,1.6566059589,0.6062278152,1,4
1,1.6666593552,0.0542933121,1,4
1,1.4835524559,0.225859493,1,4
1,1.7438902855,0.7443713546,1,4
1,1.4825373888,0.7538979053,1,4
1,1.2353235483,0.6299173832,1,4
1,0.6954065561,0.199947536,1,4
1,1.2485488653,0.5754207373,1,4
1,1.292830348,0.4280996025,1,4
1,1.1912136078,0.7871550918,1,4
1,1.2947319746,0.3755872846,1,4
1,1.4923559427,0.4826233685,1,4
1,1.2483769655,0.8588383198,1,4
1,1.3707697392,0.0009266511,1,4
1,1.4937425852,0.5029003024,1,4
1,1.4614239931,0.4007239044,1,4
1,1.7114588022,0.3848409653,1,4
1,1.7259436846,0.2701306343,1,4
1,1.693007946,0.4699419439,1,4
1,1.585852623,0.7358674407,1,4
1,1.7506597042,0.4427718222,1,4
1,1.6146373749,0.4045080841,1,4
1,1.8266035318,0.3497620523,1,4
1,1.5886509418,0.4491584003,1,4
1,1.3934442997,0.3517648876,1,4
1,1.3271840811,0.6348385215,1,4
1,1.4282823801,0.3426790535,1,4
1,1.5346385241,0.5489872694,1,4
1,1.1416233778,0.2124320865,1,4
1,1.5940389633,0.3473518491,1,4
1,1.2862362862,0.3308875561,1,4
1,1.4498925209,0.3174937665,1,4
1,1.6895545721,0.3194799721,1,4
1,1.5804473162,0.3818623722,1,4
1,1.5472999811,0.3776189983,1,4
1,1.8768647909,0.2783004344,1,4
1,1.4564700127,0.474622041,1,4
1,1.6857779026,0.4128137827,1,4
1,1.7321120501,0.2867550254,1,4
1,1.7762954235,0.4888032079,1,4
1,1.960834384,0.4703969061,1,4
1,1.7876315117,0.4747450054,1,4
1,1.5814732313,0.5824642181,1,4
1,1.6447318792,0.2764336169,1,4
1,0.7805610299,0.570636034,1,4
1,1.3782521486,0.5221370459,1,4
1,0.7893288732,0.726099968,1,4
1,1.8513839245,0.335426271,1,4
1,1.6293053627,0.3539679646,1,4
1,1.8489669561,0.3460001051,1,4
1,1.9562991858,0.3674894869,1,4
1,2.070127964,0.4347349405,1,4
1,1.7069451809,0.4541193247,1,4
1,1.6020811796,0.2171324492,1,4
1,1.8881350756,0.4558622539,1,4
1,1.5387243032,1.5356982946,1,4
1,1.0559005737,0.9654542804,1,4
1,1.2312409878,1.010610342,1,4
1,1.4355484247,0.2823489308,1,5
1,1.6162171364,0.0133469775,1,5
1,1.2896131277,0.8042238951,1,5
1,1.6673973799,0.2247911692,1,5
1,1.5550283194,0.2061656415,1,5
1,1.1662460566,0.3092441261,1,5
1,1.0857067108,0.4748469889,1,5
1,0.4367538989,0.5137081146,1,5
1,0.6443052292,0.7566064,1,5
1,1.1033102274,0.0745363906,1,5
1,1.1385984421,0.647220552,1,5
1,1.3701488972,0.5508409739,1,5
1,0.6147300601,0.7964667082,1,5
1,1.3129605055,0.3563952148,1,5
1,1.508985281,0.6718895435,1,5
1,1.7138869762,0.9394757152,1,5
1,1.8472721577,0.7225069404,1,5
1,1.596101284,0.9690843225,1,5
1,1.741681695,1.0527271032,1,5
1,1.8871177435,0.5863932967,1,5
1,1.6761879921,0.7686773539,1,5
1,1.4106929302,0.3022075295,1,5
1,0.8555806279,0.4745434225,1,5
1,1.3401144743,0.3071115613,1,5
1,1.2382162809,0.3793769777,1,5
1,1.5070571899,0.3399619758,1,5
1,1.3055051565,0.1861035228,1,5
1,1.6600897312,0.2697888017,1,5
1,1.7118881941,0.3714729548,1,5
1,1.4352705479,0.3189561069,1,5
1,1.5317306519,0.279486537,1,5
1,1.5122219324,0.3005836308,1,5
1,1.78621912,0.3173032105,1,5
1,1.5792199373,0.3791069984,1,5
1,1.7089854479,0.2845171988,1,5
1,1.5283690691,0.3706959784,1,5
1,1.8751128912,0.3856656849,1,5
1,1.8182125092,0.4155251086,1,5
1,1.860919714,0.3635963798,1,5
1,1.8171174526,0.2545311451,1,5
1,1.5783103704,0.7311627865,1,5
1,1.7958956957,0.3193754554,1,5
1,1.7542828321,0.3067294359,1,5
1,1.2717274427,0.2828404009,1,5
1,1.3517754078,0.2669457197,1,5
1,0.8169810176,0.9033551812,1,5
1,1.6901584864,0.237508595,1,5
1,1.7542519569,0.4605206847,1,5
1,1.4926849604,0.4116874933,1,5
1,1.346339941,0.3284279704,1,5
1,1.7002594471,0.4340121448,1,5
1,1.6224712133,0.3797890246,1,5
1,1.6329934597,0.2342320979,1,5
1,1.7175575495,0.3524496853,1,5
1,1.2089720964,0.2797299623,1,5
1,1.6770607233,0.2177690864,1,5
1,1.7209149599,0.2300735712,1,5
1,1.34920156,0.6847695112,1,5
1,1.5389237404,0.1215998009,1,5
1,1.4130157232,1.3760721684,1,5
1,1.8003755808,-0.1090815887,1,6
1,1.8360931873,0.2746173739,1,6
1,1.7766987085,-0.0975126848,1,6
1,1.4054818153,-0.5831583738,1,6
1,1.4120532274,-0.1588082612,1,6
1,0.9277411103,0.0844695047,1,6
1,1.7326220274,0.4967107475,1,6
1,1.3117390871,0.4906616807,1,6
1,1.1216261387,0.298535943,1,6
1,1.3756579161,0.3156555891,1,6
1,1.3002228737,0.4549349844,1,6
1,1.4843028784,0.4650900662,1,6
1,1.4467536211,0.4444312751,1,6
1,1.5893975496,0.3088479936,1,6
1,1.1552785635,0.0910785571,1,6
1,1.2289028168,0.1818793118,1,6
1,1.2646727562,0.3646055758,1,6
1,1.5891110897,0.3628922999,1,6
1,1.4855539799,0.2230777442,1,6
1,1.5329713821,0.4159036279,1,6
1,1.6292780638,0.3195061982,1,6
1,1.5522300005,0.3038448691,1,6
1,1.6740056276,0.245136261,1,6
1,1.5945507288,0.2875827551,1,6
1,1.7252566814,0.262167573,1,6
1,1.5485825539,0.2169827521,1,6
1,1.6706848145,0.1850953102,1,6
1,1.5718648434,0.2725731134,1,6
1,1.340236783,0.1618458033,1,6
1,1.3382213116,0.1756696701,1,6
1,1.4643552303,0.0870158747,1,6
1,1.4805980921,0.1273279786,1,6
1,1.4750828743,0.1744827032,1,6
1,1.5858043432,0.2751913667,1,6
1,1.6347802877,0.2441315949,1,6
1,1.6029700041,0.2801290154,1,6
1,1.6974234581,0.2832582593,1,6
1,1.3810104132,0.256739974,1,6
1,1.4240319729,0.2191753387,1,6
1,1.4040299654,0.2448586524,1,6
1,1.52102983,0.214818567,1,6
1,1.4853628874,0.2068370283,1,6
1,1.3770595789,0.2402793467,1,6
1,1.362537384,0.1521503031,1,6
1,1.5909522772,0.3066086173,1,6
1,1.6928380728,0.2523090839,1,6
1,1.7036724091,0.2281759381,1,6
1,1.4167922735,0.1961529553,1,6
1,1.5864115953,0.2900050282,1,6
1,1.6614277363,0.2902880609,1,6
1,1.6863343716,0.2074736059,1,6
1,1.4668097496,0.207773596,1,6
1,1.4896286726,0.266232878,1,6
1,1.7629338503,0.2379200459,1,6
1,1.8429341316,0.3127912283,1,6
1,1.7440773249,0.3017428219,1,6
1,1.8191901445,0.2819160819,1,6
1,1.5295770168,0.4462599158,1,6
1,1.5494166613,0.2105338871,1,6
1,1.3190301657,1.0040878057,1,6
1,1.7237154245,0.8068117499,1,7
1,1.3317531347,0.5181650519,1,7
1,1.5979893208,0.5147559047,1,7
1,1.7484153509,-0.084667556,1,7
1,1.5806449652,0.370259732,1,7
1,1.208550334,-0.2483645082,1,7
1,0.4399240613,0.7885869741,1,7
1,1.1024907827,1.0986863375,1,7
1,0.275942862,0.5497130156,1,7
1,0.9149667621,0.427872628,1,7
1,1.1882735491,0.510055244,1,7
1,1.1382474899,0.1172544137,1,7
1,1.5426442623,0.3545305729,1,7
1,1.3747406006,0.5554996133,1,7
1,0.8135620952,0.2457731068,1,7
1,0.884965241,0.2929048538,1,7
1,0.573769927,0.4433929026,1,7
1,1.7425321341,0.370313704,1,7
1,1.6254652739,0.3512234986,1,7
1,1.2613891363,0.2419780791,1,7
1,1.2900871038,0.8949341178,1,7
1,1.7331926823,0.3894082606,1,7
1,1.9144662619,0.4500986636,1,7
1,1.6322948933,0.3079446852,1,7
1,1.3831377029,0.2568138242,1,7
1,1.5952624083,0.29024297,1,7
1,1.8503886461,0.3636784852,1,7
1,1.1976009607,0.1696623266,1,7
1,1.4711744785,0.2268398702,1,7
1,1.3910852671,0.204459548,1,7
1,1.8474433422,0.4378337264,1,7
1,1.5226755142,0.380415231,1,7
1,1.6516181231,0.3789286613,1,7
1,1.8450186253,0.3852155507,1,7
1,1.6669297218,0.2809438705,1,7
1,1.9769662619,0.3759255111,1,7
1,1.7338433266,0.4007355869,1,7
1,1.6016290188,0.5210130811,1,7
1,1.7101604939,0.1971851885,1,7
1,1.4625724554,0.2818419039,1,7
1,1.7808475494,0.3020721376,1,7
1,1.8011702299,0.2696607709,1,7
1,1.8351486921,0.3147592247,1,7
1,1.9388462305,0.4722833037,1,7
1,1.792606473,0.2777892053,1,7
1,1.7218397856,0.4033366442,1,7
1,1.6027376652,0.2571328878,1,7
1,1.593542099,0.4334668219,1,7
1,1.5579411983,0.2884612083,1,7
1,2.0304734707,0.3177805841,1,7
1,1.3535513878,0.3554671109,1,7
1,1.9890998602,0.3977589905,1,7
1,1.7967977524,0.3920668662,1,7
1,1.9583765268,0.3256719112,1,7
1,1.5265436172,0.3361714184,1,7
1,1.9847129583,1.2958575487,1,7
1,1.327682972,0.9319086075,1,7
1,1.688521862,0.7725408077,1,7
1,1.6361997128,0.9632835388,1,7
1,1.5005819798,1.3512618542,1,7
1,1.8577330112,0.0595545545,1,8
1,1.9104404449,0.3348955214,1,8
1,0.7810627222,0.0061907545,1,8
1,1.6151487827,-0.0138946399,1,8
1,1.3475781679,-0.1510421932,1,8
1,0.1528008878,-0.4929234684,1,8
1,0.610082984,-0.1251195371,1,8
1,1.187795639,0.5415750742,1,8
1,1.5061321259,0.3069166839,1,8
1,0.8693928123,-0.350622654,1,8
1,0.7185325623,0.2363317907,1,8
1,1.2273300886,0.6066269875,1,8
1,1.5765162706,0.468611598,1,8
1,1.478851676,0.4521560073,1,8
1,1.6246527433,0.4148965776,1,8
1,1.8768476248,0.4640446007,1,8
1,1.9330037832,0.2996902466,1,8
1,1.7082495689,0.3002412021,1,8
1,1.5879551172,0.3437527716,1,8
1,1.9709974527,0.4221054614,1,8
1,1.7243708372,0.252596885,1,8
1,1.7740180492,0.3906998336,1,8
1,1.6037608385,0.019944407,1,8
1,0.6852003336,0.0519321337,1,8
1,1.2550299168,0.3608532548,1,8
1,0.7655225992,0.0419766381,1,8
1,1.2045038939,0.2484131753,1,8
1,1.4673781395,0.3076166511,1,8
1,1.2305877209,0.1317778528,1,8
1,1.5437334776,0.3345505893,1,8
1,1.7644236088,0.4223566949,1,8
1,1.3464347124,0.7280191183,1,8
1,1.8853222132,0.468356818,1,8
1,1.8069504499,0.4822882414,1,8
1,1.8795032501,0.4632599354,1,8
1,1.6689739227,0.4557624757,1,8
1,1.4169098139,0.3356998861,1,8
1,1.324349761,0.3778777421,1,8
1,1.6521178484,0.3205476403,1,8
1,1.7548341751,0.3248167038,1,8
1,1.8504300117,0.4129460454,1,8
1,1.8787285089,0.3070867956,1,8
1,1.4225068092,0.1881816983,1,8
1,1.7693916559,0.3992095888,1,8
1,1.6109387875,0.4376360178,1,8
1,1.7407799959,0.3318840861,1,8
1,1.4345289469,0.4072239101,1,8
1,1.2396811247,0.27944085,1,8
1,1.445119381,0.3322175741,1,8
1,1.3336689472,0.2975738645,1,8
1,1.5572625399,0.3166057467,1,8
1,1.6050510406,0.3665509224,1,8
1,1.783437252,0.4524857402,1,8
1,1.593542695,0.4311567843,1,8
1,1.8133502007,0.3550329804,1,8
1,1.2095512152,0.9611892104,1,8
1,1.4544910192,0.6410530806,1,8
1,1.4054628611,0.254265815,1,8
1,1.5585104227,0.6410700679,1,8
1,1.3344377279,0.3384200037,1,8
1,1.3750208616,0.6357398629,1,9
1,1.4854226112,0.223084718,1,9
1,1.6076693535,0.7606688738,1,9
1,1.615785718,0.1914234161,1,9
1,1.4614181519,0.8535019755,1,9
1,0.895426631,-0.2634590566,1,9
1,0.8028358221,0.8018606305,1,9
1,0.6068028212,0.634375155,1,9
1,1.2755283117,0.2593691349,1,9
1,0.3731183112,1.184053421,1,9
1,0.8537321687,1.2989302874,1,9
1,1.437710166,0.4100811183,1,9
1,0.9761063457,0.5350229144,1,9
1,1.0648311377,0.4332844317,1,9
1,1.2211341858,0.8744224906,1,9
1,1.5536482334,0.4453006983,1,9
1,1.4784897566,0.6377295852,1,9
1,1.8907361031,0.4596240222,1,9
1,1.8056678772,0.5289652944,1,9
1,1.8101652861,0.2514920235,1,9
1,1.9814811945,1.0688617229,1,9
1,1.8479499817,0.6673986316,1,9
1,1.7944539785,0.7916844487,1,9
1,0.6449452043,0.3651449978,1,9
1,0.6160122752,0.3432460427,1,9
1,0.2957259119,0.3657372594,1,9
1,1.3889962435,0.3523383737,1,9
1,0.5350747108,0.7408836484,1,9
1,0.7456918359,0.2603209317,1,9
1,1.4375088215,0.38606897,1,9
1,1.593483448,0.4614454806,1,9
1,1.0552996397,0.1823858023,1,9
1,1.7187969685,0.4058535993,1,9
1,1.1745667458,0.7667393088,1,9
1,1.5289350748,0.4011171162,1,9
1,1.2720735073,0.5529173613,1,9
1,1.3664580584,0.3259702623,1,9
1,1.3760689497,0.3214426935,1,9
1,1.3709551096,0.1887865365,1,9
1,1.0734438896,0.2362246811,1,9
1,1.1773093939,0.449544698,1,9
1,1.4512615204,0.2729497552,1,9
1,1.2809624672,0.4619563818,1,9
1,1.7307680845,0.4297124743,1,9
1,1.4658259153,0.4185353518,1,9
1,1.5680277348,0.5337935686,1,9
1,1.5075016022,0.2874230444,1,9
1,1.7301590443,0.4103018343,1,9
1,1.4398468733,0.2533065379,1,9
1,1.4099459648,0.2558733523,1,9
1,1.4020621777,0.7317119837,1,9
1,1.5184109211,0.333863467,1,9
1,1.4377413988,0.3253766596,1,9
1,1.2765002251,0.4758545756,1,9
1,1.7852761745,0.3542528152,1,9
1,1.2207429409,0.3532706797,1,9
1,1.7590228319,0.316362679,1,9
1,1.8386330605,0.3764209449,1,9
1,1.5993958712,0.8576684594,1,9
1,1.4800431728,0.916801393,1,9
1,1.7499467134,0.3422603309,1,10
1,1.5575110912,0.0298265293,1,10
1,1.5722979307,-0.4423677623,1,10
1,1.0596139431,-0.1052198336,1,10
1,1.4024083614,0.1958367825,1,10
1,1.5903111696,0.0711037889,1,10
1,1.4341270924,0.143044591,1,10
1,1.4863978624,0.0028506741,1,10
1,1.2665208578,0.0324373618,1,10
1,0.9945393205,0.4695540965,1,10
1,1.6512778997,0.2867794633,1,10
1,1.4443893433,0.1452820301,1,10
1,1.2167567015,0.0334584787,1,10
1,1.2967185974,0.2982448339,1,10
1,1.5646424294,0.0768896118,1,10
1,1.245741725,0.2695795,1,10
1,1.9459859133,0.5017837882,1,10
1,2.1099939346,0.4175154865,1,10
1,1.4375048876,0.4582461715,1,10
1,1.8153967857,0.4618870318,1,10
1,1.7816163301,0.4277444184,1,10
1,1.6514066458,0.5417994261,1,10
1,1.6516447067,0.3696854413,1,10
1,1.7223246098,0.369512558,1,10
1,1.4108258486,0.3754704297,1,10
1,1.6339601278,0.3190886974,1,10
1,1.7124745846,0.3951979578,1,10
1,1.7585058212,0.282137543,1,10
1,1.5325968266,0.1422792375,1,10
1,1.8138501644,0.2663466334,1,10
1,1.9473801851,0.3231594861,1,10
1,1.7278442383,0.2187827528,1,10
1,1.8128739595,0.2895315886,1,10
1,1.6308752298,0.0861869529,1,10
1,1.7644722462,0.3206203282,1,10
1,1.5849690437,0.1212098673,1,10
1,1.6615495682,0.1730865538,1,10
1,1.6699715853,0.2678485811,1,10
1,1.586560607,0.3011408746,1,10
1,1.8355762959,0.3599061668,1,10
1,1.8162962198,0.3225479126,1,10
1,1.9529768229,0.3847585917,1,10
1,1.930726409,0.3515474498,1,10
1,1.8731818199,0.2753626704,1,10
1,1.8453005552,0.2353649437,1,10
1,1.8737796545,0.3307365477,1,10
1,1.7756689787,0.2772918344,1,10
1,1.8998599052,0.3028590381,1,10
1,1.7555749416,0.2621009648,1,10
1,1.6721591949,0.1876059175,1,10
1,1.8429590464,0.2305750549,1,10
1,1.6826173067,0.2210101783,1,10
1,1.8317584991,0.2624437213,1,10
1,2.0853586197,0.3858159482,1,10
1,1.7877967358,0.2714333832,1,10
1,0.8129492402,0.7471248507,1,10
1,0.7054597735,0.4570388496,1,10
1,1.6169112921,0.4595553279,1,10
1,1.8472787142,0.6380055547,1,10
1,1.495105505,1.3264876604,1,10
1,1.5948917866,-0.375731796,1,1
1,1.785222888,-0.1241220459,1,1
1,1.6224910021,-0.4182729423,1,1
1,1.4956442118,-0.3144985139,1,1
1,1.4722346067,-0.2379400432,1,1
1,1.5624675751,-0.2551245391,1,1
1,1.460103035,-0.4918628633,1,1
1,0.3175573647,-0.0094149336,1,1
1,1.2548054457,0.7737566829,1,1
1,1.4962897301,0.6987814903,1,1
1,0.7598996162,0.5404107571,1,1
1,0.9153424501,0.8375936151,1,1
1,0.6457769871,1.0543663502,1,1
1,1.5643409491,0.474391669,1,1
1,1.3173583746,0.3506796658,1,1
1,1.6612448692,0.582211256,1,1
1,1.4708738327,0.641754806,1,1
1,1.3233062029,0.6274121404,1,1
1,1.0169783831,0.2135213017,1,1
1,1.5115578175,0.4021964967,1,1
1,1.8925585747,0.4150566757,1,1
1,1.5337177515,0.3945705593,1,1
1,0.9693755507,0.2139894962,1,1
1,0.8736001849,0.2328194082,1,1
1,0.1162504926,-0.1440200806,1,1
1,1.0212231874,0.484349221,1,1
1,1.5762557983,0.3511658907,1,1
1,0.4523562789,0.552927494,1,1
1,1.1530817747,0.1190507784,1,1
1,1.4324449301,0.2397066355,1,1
1,1.7318822145,0.4193467796,1,1
1,1.6353211403,-0.0709801242,1,1
1,1.4821058512,0.3979352415,1,1
1,1.4163587093,0.4654038548,1,1
1,1.5921007395,0.3242709041,1,1
1,1.4185773134,0.2779643536,1,1
1,1.7121725082,0.2320102155,1,1
1,1.9604336023,0.3368536234,1,1
1,1.9167571068,0.3127099574,1,1
1,1.6187579632,0.2035379112,1,1
1,1.7435352802,0.1758507192,1,1
1,1.507806778,0.1245305613,1,1
1,1.5591441393,0.2622156441,1,1
1,1.5679010153,0.2965635657,1,1
1,1.7850331068,0.3064774871,1,1
1,1.6622987986,-0.0212830827,1,1
1,1.5990815163,-0.0726399943,1,1
1,1.9193351269,0.3451062739,1,1
1,1.5569796562,0.4282108843,1,1
1,1.7903561592,0.3174120784,1,1
1,1.6959805489,0.2030253112,1,1
1,1.7622277737,0.3061427474,1,1
1,1.9880326986,0.3097996116,1,1
1,1.6703797579,0.1630149186,1,1
1,1.362356782,0.3584185839,1,1
1,1.458501339,0.3186781406,1,1
1,1.603977561,0.2539674044,1,1
1,0.6043866873,-0.1956871152,1,1
1,1.7167543173,0.0903679505,1,1
1,1.0371015072,-0.0765903518,1,1
1,1.6262235641,-0.1398744881,1,2
1,1.7019883394,0.1643885672,1,2
1,1.3591214418,-0.1000792906,1,2
1,1.6025133133,-0.1205751523,1,2
1,1.7202707529,0.2732601762,1,2
1,1.7289534807,0.2660329044,1,2
1,1.8035672903,0.1667469442,1,2
1,1.1616867781,-0.0247829184,1,2
1,1.2883543968,0.1807030737,1,2
1,1.1672929525,0.246021986,1,2
1,1.2867974043,-0.2161612809,1,2
1,1.2322024107,-0.0511807725,1,2
1,1.2715860605,-0.024258323,1,2
1,1.3812903166,0.0613553002,1,2
1,1.7730761766,0.4583931863,1,2
1,1.5624791384,0.2020076811,1,2
1,1.6022096872,0.3010616004,1,2
1,1.6263463497,0.5280061364,1,2
1,0.8337181807,0.0817719474,1,2
1,1.5114158392,0.5670332313,1,2
1,0.7686513066,0.3419829309,1,2
1,1.523750186,0.3293282688,1,2
1,1.645856142,0.3240504563,1,2
1,1.835441947,0.4075370133,1,2
1,1.5750901699,0.2023509443,1,2
1,1.4631546736,0.6434633136,1,2
1,1.6058236361,0.4682186544,1,2
1,1.5407352448,0.7209765911,1,2
1,1.6399122477,0.2158195078,1,2
1,1.2220925093,1.1392641068,1,2
1,1.6871689558,0.303101927,1,2
1,1.4900538921,0.4807935357,1,2
1,1.644199729,0.2884166837,1,2
1,1.6687189341,0.4244792759,1,2
1,1.7623547316,0.3128716648,1,2
1,1.6811641455,0.2966476679,1,2
1,1.6148344278,0.2941429615,1,2
1,2.0187888145,0.2664298713,1,2
1,1.8623937368,0.1679614782,1,2
1,1.8779771328,0.2677841187,1,2
1,1.7721070051,0.1678758562,1,2
1,1.8829208612,0.2685981393,1,2
