no,x,y,shape_labels,video_labels
1,-1.7723045349,-0.9598433375,1,3
1,-1.9620383978,-0.9973896146,1,3
1,-1.8299971819,-0.8635826111,1,3
1,-1.1617686749,-0.3237500191,1,3
1,-1.8303352594,-0.8184531331,1,3
1,-1.8100866079,-0.9076459408,1,3
1,-2.1127164364,-1.0933499336,1,3
1,-1.3669234514,-1.4141031504,1,3
1,-1.7608706951,-1.3703094721,1,3
1,-2.2156631947,-1.0818656683,1,3
1,-2.3791251183,-0.9497501254,1,3
1,-1.7174087763,-0.9700767398,1,3
1,-1.605897069,-0.9656527638,1,3
1,-2.0314085484,-1.1886427402,1,3
1,-1.3838399649,-0.8905051351,1,3
1,-1.386729002,-1.1146087646,1,3
1,-1.5347286463,-1.4716467857,1,3
1,-1.4084568024,-1.4383134842,1,3
1,-1.5379651785,-0.8718695045,1,3
1,-1.2788912058,-0.681466639,1,3
1,-1.3256149292,-0.6333042979,1,3
1,-1.5618442297,-0.8959697485,1,3
1,-1.5526323318,-0.8500486016,1,3
1,-1.8573602438,-0.7028487325,1,3
1,-2.0235567093,-0.7048571706,1,3
1,-1.6831026077,-0.7090143561,1,3
1,-1.511672616,-1.3237302303,1,3
1,-1.3280690908,-1.4604988098,1,3
1,-0.2781167328,-0.7912558913,1,3
1,-0.9221887589,-1.6833091974,1,3
1,-1.0502045155,-1.8556098938,1,4
1,-1.4129303694,-1.6053920984,1,4
1,-1.5890504122,-1.6329259872,1,4
1,-2.0717155933,-2.0048134327,1,4
1,-1.3267536163,-1.3224898577,1,4
1,-2.1083421707,-1.297726512,1,4
1,-1.5700685978,-1.4200816154,1,4
1,-0.7423328161,-0.9808964133,1,4
1,-0.183803916,-1.4423453808,1,4
1,-0.9020189047,-1.4556144476,1,4
1,-1.1773263216,-1.0384706259,1,4
1,-0.7842418551,-1.2641721964,1,4
1,-0.4823066592,-1.0951194763,1,4
1,-0.9289379716,-0.7745991945,1,4
1,-1.0512423515,-1.0427320004,1,4
1,-1.4677838087,-0.4888842702,1,4
1,-1.8457322121,-1.263458848,1,4
1,-1.6342380047,-1.1615074873,1,4
1,-1.7589517832,-1.2329823971,1,4
1,-1.7841575146,-1.1519970894,1,4
1,-1.4996854067,-0.9765133262,1,4
1,-1.1989736557,-1.4637727737,1,4
1,-1.1020671129,-1.101418376,1,4
1,-2.1231155396,-1.2582428455,1,4
1,-1.8469113111,-1.3531612158,1,4
1,-1.6510589123,-0.9671724439,1,4
1,-1.3727904558,-1.2128884792,1,4
1,-0.9443119764,-1.5048735142,1,4
1,-1.718536973,-0.8121585846,1,4
1,-1.9002941847,-0.580380559,1,4
1,-1.4452725649,-1.1893649101,1,4
1,-1.2314437628,-0.8633392453,1,4
1,-2.0684230328,-0.8255460858,1,4
1,-1.4764726162,-0.690164268,1,4
1,-1.2328613997,-1.4261139631,1,4
1,-1.4615035057,-0.7929978371,1,4
1,-2.0454275608,-0.8901394606,1,4
1,-1.7996125221,-0.9564884305,1,4
1,-1.2307878733,-0.9887676835,1,4
1,-1.4158529043,-1.1973102093,1,4
1,-1.3744977713,-1.3096001148,1,4
1,-1.6236866713,-0.6250864267,1,4
1,-1.9994382858,-0.689255178,1,4
1,-2.001942873,-0.8097593188,1,4
1,-1.6701875925,-1.2630269527,1,4
1,-1.5351822376,-1.1133959293,1,4
1,-1.4146790504,-0.7400636077,1,4
1,-1.2149401903,-1.0986083746,1,4
1,-1.4354032278,-0.7879757285,1,4
1,-2.1057035923,-0.7768092752,1,4
1,-1.5376235247,-0.9125052691,1,4
1,-1.4520105124,-1.0478430986,1,4
1,-1.4755407572,-1.2152261734,1,4
1,-1.9721471071,-1.0900623798,1,4
1,-1.5067706108,-1.3736271858,1,4
1,-1.9876971245,-0.6383413672,1,4
1,-2.1858048439,-1.8116111755,1,4
1,-0.6992905736,-1.4005835056,1,4
1,-0.0636558831,-1.1658265591,1,4
1,-0.882589817,-0.8571456075,1,4
1,-1.9934104681,-1.2755610943,1,5
1,-2.3998827934,-1.2601363659,1,5
1,-2.3483607769,-0.7312443852,1,5
1,-2.4408793449,-0.8507372141,1,5
1,-1.4556084871,-1.2106597424,1,5
1,-1.2037622929,-0.8178321719,1,5
1,0.009557303,-1.4301087856,1,5
1,-0.2963551283,-1.0770645142,1,5
1,-0.5446593165,-0.5252385736,1,5
1,-0.4393971562,-0.1923349053,1,5
1,-0.3430130482,-1.4829621315,1,5
1,-0.5139722824,-0.8381989598,1,5
1,-1.3158313036,-1.2997156382,1,5
1,-1.204803586,-1.3079047203,1,5
1,-1.7868994474,-1.1470628977,1,5
1,-1.1918406487,-1.8384428024,1,5
1,-1.8022073507,-1.5994279385,1,5
1,-1.2345885038,-1.3745689392,1,5
1,-2.0680468082,-1.3687157631,1,5
1,-1.6916793585,-0.7788861394,1,5
1,-1.428596735,-0.4270244837,1,5
1,-1.3142272234,-0.4645786881,1,5
1,-1.148132205,-0.7912079096,1,5
1,-1.9843226671,-0.9717059731,1,5
1,-2.0892238617,-0.7511165738,1,5
1,-1.2906104326,-0.7841503024,1,5
1,-1.5444911718,-0.840496242,1,5
1,-1.549208045,-0.2102212757,1,5
1,-1.900203824,-0.7236822248,1,5
1,-1.5306807756,-0.5666446686,1,5
1,-1.6697514057,-0.6565454006,1,5
1,-1.6166762114,-0.5280895829,1,5
1,-1.41976583,-0.9928640723,1,5
1,-1.1741269827,-0.9685516953,1,5
1,-1.5228471756,-1.1264779568,1,5
1,-1.5948587656,-0.7159052491,1,5
1,-1.9523900747,-1.1402304173,1,5
1,-1.9327896833,-1.1110428572,1,5
1,-1.7397588491,-0.8829630017,1,5
1,-1.8537932634,-1.1839339733,1,5
1,-2.0134615898,-1.1175918579,1,5
1,-2.4783616066,-0.8863937259,1,5
1,-1.3657963276,-1.1134445667,1,5
1,-1.2094446421,-0.5542700887,1,5
1,-1.6936215162,-0.8980097175,1,5
1,-1.3721218109,-0.4372481704,1,5
1,-1.4581998587,-0.9645671248,1,5
1,-1.568579793,-1.1169340611,1,5
1,-1.6573908329,-0.8069596887,1,5
1,-1.2574263811,-0.8846682906,1,5
1,-1.7088347673,-0.9821200967,1,5
1,-1.8291214705,-0.8544132113,1,5
1,-2.1285684109,-0.7768139243,1,5
1,-1.9744843245,-0.7456998229,1,5
1,-1.2691344023,-0.6759460568,1,5
1,-2.0515408516,-0.7150499821,1,5
1,-1.803383708,-0.9456544518,1,5
1,-0.3638463616,-1.5572550297,1,5
1,-1.2316726446,-0.8446534276,1,5
1,-1.2943707705,-1.908338666,1,5
1,-1.3907563686,-0.7045137286,1,6
1,-1.5120004416,-1.5034785271,1,6
1,-1.4187325239,-0.9723619819,1,6
1,-1.5119224787,-0.1581035852,1,6
1,-1.7650915384,-0.3249905109,1,6
1,-1.2099760771,-1.1547310352,1,6
1,-1.1403087378,-1.0750949383,1,6
1,-1.2517998219,-0.9316613078,1,6
1,-0.7726598978,-1.1231713295,1,6
1,-1.0792964697,-0.6984456778,1,6
1,-1.218010664,-1.2635450363,1,6
1,-0.819914341,-0.8678510189,1,6
1,-1.5696969032,-0.7496315837,1,6
1,-0.7417999506,-0.7115216255,1,6
1,-1.2982954979,-1.1377226114,1,6
1,-1.6755796671,-0.8070624471,1,6
1,-1.2081891298,-0.8415581584,1,6
1,-1.7292579412,-0.8951752782,1,6
1,-1.8393064737,-1.3182854652,1,6
1,-1.9503086805,-0.8288178444,1,6
1,-1.7002661228,-1.2207195759,1,6
1,-1.9253687859,-1.3148086071,1,6
1,-1.8486323357,-1.022362709,1,6
1,-1.331977725,-1.1987578869,1,6
1,-1.8708726168,-0.6651874185,1,6
1,-1.4268910885,-0.6267613769,1,6
1,-1.2703573704,-0.7998178601,1,6
1,-1.5134716034,-1.11337924,1,6
1,-1.2101056576,-0.9663271308,1,6
1,-0.8611622453,-0.851878345,1,6
1,-0.8495422602,-1.0480393171,1,6
1,-1.2737654448,-1.1098034382,1,6
1,-1.5106807947,-1.1437077522,1,6
1,-1.8750451803,-1.3929829597,1,6
1,-2.0024158955,-0.8928648233,1,6
1,-1.4415029287,-1.1706496477,1,6
1,-1.6435400248,-0.8066383004,1,6
1,-1.9972969294,-0.9283386469,1,6
1,-1.6930207014,-1.3516042233,1,6
1,-1.7594898939,-1.3411741257,1,6
1,-2.0154733658,-1.2065486908,1,6
1,-1.7371535301,-0.9323202968,1,6
1,-1.4530920982,-0.8124312758,1,6
1,-2.0125589371,-1.2553352118,1,6
1,-1.6392332315,-0.9901464581,1,6
1,-1.7908591032,-0.5752691627,1,6
1,-1.7286680937,-0.6500108838,1,6
1,-1.4667764902,-0.9857440591,1,6
1,-1.570573926,-0.9694020152,1,6
1,-1.7917689085,-1.0285310745,1,6
1,-1.6088523865,-1.1642130613,1,6
1,-1.2565912008,-1.028288722,1,6
1,-1.440726161,-1.0240345001,1,6
1,-1.3366268873,-1.2381352186,1,6
1,-1.7945892811,-0.9828236699,1,6
1,-1.7968535423,-0.9326593876,1,6
1,-2.2746407986,-0.3877894878,1,6
1,-1.5842927694,-1.537238121,1,6
1,-1.7385011911,-0.7574927211,1,6
1,-1.7081552744,-1.1700493097,1,6
1,-1.9977234602,-1.1679522991,1,7
1,-1.5467243195,-1.2401770353,1,7
1,-1.3921574354,-0.1466484964,1,7
1,-2.0555415154,-1.1289352179,1,7
1,-2.2597038746,-1.0737267733,1,7
1,-1.7777260542,-0.8773064017,1,7
1,-0.4310010672,-1.4324812889,1,7
1,-0.425132513,-1.9774746895,1,7
1,-0.8425467014,-0.8791255355,1,7
1,-0.4960374832,-1.2325549126,1,7
1,-1.2650710344,-0.8841103911,1,7
1,-1.5790439844,-0.9802597165,1,7
1,-1.0168591738,-1.1822980642,1,7
1,-1.098336339,-1.1483458281,1,7
1,-1.3630985022,-1.0143222809,1,7
1,-1.3732070923,-1.0866397619,1,7
1,-1.4193230867,-1.0464141369,1,7
1,-1.4825972319,-1.4905104637,1,7
1,-1.5546994209,-1.7920024395,1,7
1,-1.6623247862,-1.2253103256,1,7
1,-1.1255834103,-0.9553048015,1,7
1,-1.7137809992,-1.3902220726,1,7
1,-1.9821308851,-0.6560632586,1,7
1,-2.0088136196,-0.6275157332,1,7
1,-1.3818508387,-1.2771029472,1,7
1,-1.9710826874,-0.7665593028,1,7
1,-1.5685094595,-1.1551374197,1,7
1,-1.712544322,-0.3765001893,1,7
1,-1.7530485392,-0.4095079899,1,7
1,-1.3632388115,-0.6801269054,1,7
1,-1.5196009874,-0.8908318877,1,7
1,-1.7282267809,-0.5964131951,1,7
1,-1.7928358316,-1.0353529453,1,7
1,-1.5651892424,-1.1434546709,1,7
1,-1.9296073914,-0.8295314908,1,7
1,-1.6838890314,-0.6522369981,1,7
1,-1.957039237,-0.999368012,1,7
1,-1.4447573423,-1.1555330753,1,7
1,-1.9401473999,-0.8090292811,1,7
1,-1.445740819,-1.0415794849,1,7
1,-1.6748067141,-1.000215292,1,7
1,-1.7734830379,-0.9970546365,1,7
1,-2.2936041355,-1.1219241619,1,7
1,-1.3501330614,-1.3504459858,1,7
1,-1.7683349848,-1.3891134262,1,7
1,-1.5405967236,-0.7908830047,1,7
1,-1.4795979261,-0.8826130629,1,7
1,-1.2441414595,-0.7077078223,1,7
1,-1.5704679489,-0.505523622,1,7
1,-1.7662787437,-0.6967129111,1,7
1,-1.505767107,-1.156195879,1,7
1,-1.999160409,-0.9196483493,1,7
1,-2.0721552372,-1.0322544575,1,7
1,-1.6933346987,-0.8507170081,1,7
1,-1.829480052,-1.6340944767,1,7
1,-1.556389451,-1.542853713,1,7
1,-1.0723458529,-1.5317130089,1,7
1,-1.7217133045,-2.1675174236,1,7
1,-1.2470732927,-2.1026921272,1,7
1,-1.5777157545,-1.8677667379,1,7
1,-2.6081638336,-1.5908424854,1,8
1,-1.9177467823,-1.5626605749,1,8
1,-2.0197803974,-0.5609702468,1,8
1,-2.3285884857,-0.609721601,1,8
1,-1.8616458178,-1.1322577,1,8
1,-0.7202704549,0.3813427687,1,8
1,-0.4570256472,-0.7904296517,1,8
1,-0.9026862383,-0.7003080249,1,8
1,-1.317843914,-1.0176655054,1,8
1,-1.0896850824,-0.9425138831,1,8
1,-1.1854097843,-1.2695726156,1,8
1,-1.1356216669,-0.9256336689,1,8
1,-0.9679929018,-0.9590927958,1,8
1,-1.2808413506,-0.4552446008,1,8
1,-1.9143573046,-0.8024607301,1,8
1,-1.9725540876,-0.6549727321,1,8
1,-0.9227979183,-0.8477303386,1,8
1,-1.757801652,-0.6542902589,1,8
1,-2.6640651226,-0.9403050542,1,8
1,-1.8864406347,-0.8088524342,1,8
1,-1.7881295681,-1.6356278658,1,8
1,-1.0952717066,-1.2758597136,1,8
1,-1.0897394419,-0.8601599336,1,8
1,-1.5041524172,-1.0155379772,1,8
1,-0.9429863095,-0.9110071659,1,8
1,-0.8474674821,-1.0692362785,1,8
1,-0.9358819127,-1.0463570356,1,8
1,-0.8383331299,-1.4730507135,1,8
1,-1.5663819313,-0.6987023354,1,8
1,-1.4397090673,-0.8518519998,1,8
1,-1.8591794968,-0.5174658298,1,8
1,-1.2319586277,-1.3087320328,1,8
1,-1.5761238337,-1.2677540779,1,8
1,-1.5717024803,-1.4650365114,1,8
1,-1.9421132803,-1.1143743992,1,8
1,-1.1782027483,-1.1715183258,1,8
1,-0.8640543818,-1.4603440762,1,8
1,-1.2209340334,-1.1740355492,1,8
1,-1.8903188705,-1.10074687,1,8
1,-1.8801089525,-1.00593853,1,8
1,-1.5920692682,-1.2414101362,1,8
1,-1.4402698278,-1.1199003458,1,8
1,-2.0216536522,-1.0701775551,1,8
1,-1.5315686464,-1.738568902,1,8
1,-1.5991946459,-1.5160433054,1,8
1,-1.3758635521,-1.040148735,1,8
1,-1.0563036203,-1.2586746216,1,8
1,-1.4420201778,-1.0952877998,1,8
1,-1.6481224298,-1.3861980438,1,8
1,-1.5922751427,-1.2171599865,1,8
1,-1.6672538519,-0.8947551847,1,8
1,-1.966276288,-1.3955667019,1,8
1,-1.9496474266,-0.868021071,1,8
1,-1.1805263758,-1.1969723701,1,8
1,-1.5713466406,-0.9087020755,1,8
1,-0.3831954002,-2.3453297615,1,8
1,-0.9386672378,-1.2655338049,1,8
1,-1.4818416834,-1.0234837532,1,8
1,-1.0733085871,-1.1725370884,1,8
1,-1.1901917458,-1.3371598721,1,8
1,-1.7160516977,-0.786391139,1,9
1,-2.4059894085,-0.9000167251,1,9
1,-1.8758864403,-1.0151598454,1,9
1,-1.7477525473,-1.145891428,1,9
1,-1.9906891584,-1.6993229389,1,9
1,-1.1563110352,-0.4138935804,1,9
1,-0.9273162484,-1.3979215622,1,9
1,-1.243016839,-0.9057346582,1,9
1,-1.5749843121,-0.5106942058,1,9
1,-0.128944397,-1.0109604597,1,9
1,-0.6366611123,-1.6178293228,1,9
1,-0.7418604493,-1.0592442751,1,9
1,-1.3026353121,-0.8602892756,1,9
1,-1.092171073,-0.8109349608,1,9
1,-1.4910823107,-1.0105359554,1,9
1,-1.5097101927,-1.3344352245,1,9
1,-1.6504567862,-1.3860803843,1,9
1,-1.7787312269,-1.1643083096,1,9
1,-1.4717423916,-1.5130540133,1,9
1,-1.7852743864,-0.7937336564,1,9
1,-2.0732111931,-1.3883674145,1,9
1,-1.5338615179,-1.47990942,1,9
1,-1.7758828402,-1.7612600327,1,9
1,-0.865450561,-1.6327624321,1,9
1,-1.2738858461,-0.7320047021,1,9
1,-0.324714601,-0.1347885877,1,9
1,-1.467476368,-0.8638342619,1,9
1,-0.6888616085,-1.0855592489,1,9
1,-0.359292388,-0.8257002234,1,9
1,-1.2967555523,-0.9639267325,1,9
1,-1.490967989,-1.0400178432,1,9
1,-1.2511841059,-0.7371333241,1,9
1,-1.826053977,-1.1566998959,1,9
1,-1.3991109133,-1.4255257845,1,9
1,-2.1563305855,-1.1609600782,1,9
1,-1.203358531,-1.3078217506,1,9
1,-1.3884882927,-1.0943548679,1,9
1,-0.8945445418,-1.3329645395,1,9
1,-0.7584865689,-1.1819250584,1,9
1,-1.428235054,-1.2175117731,1,9
1,-1.0858172178,-1.0346257687,1,9
1,-1.2931960821,-0.6829437613,1,9
1,-1.4518896341,-1.295162797,1,9
1,-2.116733551,-0.9722096324,1,9
1,-1.1436611414,-1.3047208786,1,9
1,-1.4246696234,-1.302312851,1,9
1,-2.0907409191,-1.0435959101,1,9
1,-1.7617028952,-0.7429127097,1,9
1,-1.6307064295,-1.3331487179,1,9
1,-1.7254441977,-1.1869715452,1,9
1,-1.5949863195,-1.2856303453,1,9
1,-1.2594507933,-1.1066749096,1,9
1,-1.8395916224,-0.9078770876,1,9
1,-1.5169891119,-1.0025207996,1,9
1,-1.8857368231,-0.9227774739,1,9
1,-0.999873817,-0.9292888045,1,9
1,-1.8182483912,-1.0412936211,1,9
1,-0.9624091983,-1.2703704834,1,9
1,-1.8544852734,-1.9309245348,1,9
1,-1.4603757858,-1.4607858658,1,9
1,-1.5445232391,-1.0036581755,1,10
1,-1.5209754705,-1.1648614407,1,10
1,-2.6508798599,-1.0039687157,1,10
1,-1.4799484015,-1.3698139191,1,10
1,-1.4696605206,-1.6697711945,1,10
1,-1.9148898125,-1.9841105938,1,10
1,-2.6702075005,-1.4586150646,1,10
1,-0.7877426744,-1.3014931679,1,10
1,-0.80003196,-1.1763470173,1,10
1,-0.6973446608,-0.1033130139,1,10
1,-1.7343598604,-0.8559538722,1,10
1,-1.5231636763,-0.826010406,1,10
1,-1.3006895781,-0.972789228,1,10
1,-1.0358872414,-0.659820199,1,10
1,-1.4761139154,-0.9903158545,1,10
1,-1.5221661329,-1.0140502453,1,10
1,-1.7941781282,-0.7707541585,1,10
1,-1.9559720755,-0.3465598822,1,10
1,-1.8023935556,-1.454365015,1,10
1,-1.5370348692,-1.3139613867,1,10
1,-1.8104948997,-0.1958141774,1,10
1,-1.7933580875,-1.1758207083,1,10
1,-2.2052531242,-1.1049828529,1,10
1,-2.2096884251,-0.7829622626,1,10
1,-2.2300989628,-1.6345638037,1,10
1,-1.8895602226,-1.3417379856,1,10
1,-2.4363052845,-0.9970129132,1,10
1,-2.0265700817,-1.0388333797,1,10
1,-1.5704151392,-0.9596220851,1,10
1,-1.2707546949,-0.7964675426,1,10
1,-1.6974545717,-0.8268303275,1,10
1,-1.2795020342,-0.7761517167,1,10
1,-1.5845403671,-1.0375102758,1,10
1,-1.7455328703,-1.2728488445,1,10
1,-1.8309611082,-0.9366934896,1,10
1,-1.5558379889,-1.0487651825,1,10
1,-1.2440570593,-0.7688443065,1,10
1,-1.6501708031,-1.0646848679,1,10
1,-0.8725130558,-1.0448807478,1,10
1,-1.7990077734,-1.3283257484,1,10
1,-1.3281490803,-1.1232331991,1,10
1,-1.993109107,-0.8877977729,1,10
1,-1.7145780325,-1.6075220108,1,10
1,-1.782361865,-1.5522377491,1,10
1,-2.4183654785,-1.3810200691,1,10
1,-1.9941025972,-1.2534723282,1,10
1,-1.9551349878,-1.4302266836,1,10
1,-1.9474189281,-1.5230404139,1,10
1,-1.6942417622,-1.282094717,1,10
1,-2.4725887775,-1.1412580013,1,10
1,-1.9874117374,-1.151025176,1,10
1,-2.0664253235,-0.8601987362,1,10
1,-2.1293330193,-0.9940376878,1,10
1,-1.6818748713,-1.0551396608,1,10
1,-2.0416738987,-1.015868783,1,10
1,-0.9025391936,-1.7413094044,1,10
1,0.1954970956,-1.8904323578,1,10
1,-1.7930859327,-1.4890065193,1,10
1,-1.8804630041,-1.581012249,1,10
1,-2.0758497715,-1.5869683027,1,10
1,-2.2681789398,-1.0019651651,1,1
1,-2.020840168,-1.2866096497,1,1
1,-1.9337495565,-0.6837444305,1,1
1,-1.6584178209,-0.8640576601,1,1
1,-1.9183131456,-0.5772625208,1,1
1,-1.6830956936,0.0454434454,1,1
1,-1.3179770708,0.0368613452,1,1
1,-1.6033481359,-0.5021302104,1,1
1,-1.3219655752,-1.0538237095,1,1
1,-1.205111742,-1.4454641342,1,1
1,-1.0956815481,-1.4714694023,1,1
1,-0.9321774244,-1.2960677147,1,1
1,-0.908336997,-1.3483316898,1,1
1,-1.51526618,-1.082378149,1,1
1,-1.7853192091,-1.4403669834,1,1
1,-1.5539015532,-1.2850120068,1,1
1,-2.3930976391,-1.1983002424,1,1
1,-2.1632897854,-1.6654188633,1,1
1,-1.7398327589,-1.0893809795,1,1
1,-1.7522796392,-1.2997926474,1,1
1,-1.6390416622,-0.8168866038,1,1
1,-1.2732796669,-0.8578723073,1,1
1,-1.0044679642,-0.6993317604,1,1
1,-0.934283793,-0.7064449191,1,1
1,-0.577495575,-0.2681961656,1,1
1,-1.5355049372,-0.881346643,1,1
1,-1.8923398256,-1.0000817776,1,1
1,-0.9148014188,-0.7790557742,1,1
1,-0.9319936037,-0.4169916511,1,1
1,-1.7822554111,-0.6158220172,1,1
1,-1.5676351786,-0.591270268,1,1
1,-1.4492539167,-0.885401547,1,1
1,-1.4274570942,-0.8250952363,1,1
1,-1.4838805199,-0.8466901183,1,1
1,-1.5491328239,-0.7627512813,1,1
1,-1.8146561384,-0.9308995605,1,1
1,-2.0548810959,-1.1046742201,1,1
1,-1.5342636108,-0.8398221731,1,1
1,-1.6172536612,-0.9096553922,1,1
1,-2.3993475437,-0.631432116,1,1
1,-2.0369341373,-0.6874112487,1,1
