step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5522907879,0.0056432772,0.4039028024,-0.9999809904,-0.0050266819,0.0020895594,0.0028956981,0.754899142,-0.0488996508,0.0596962167,-0.9999809904,0.0028201541,-0.0059771351,0.0031758786,left,open
2,0.5538272403,0.0053037628,0.4885143428,0.999901959,0.0101107199,-0.0096185488,0.0011529375,0.7551653784,-0.0478565302,0.0597790944,0.999901959,0.0012190005,-0.0023641504,0.0021340538,right,open
3,0.5538092382,0.0053919786,0.4882140726,-0.9999340733,-0.0096228809,0.0052706116,0.0033867229,0.610688509,-0.1325372827,-0.0001415243,-0.9999340733,-0.0023910699,0.0022140654,8.41184355826139E-05,left,open
4,0.5535998219,0.0050527706,0.4888879721,-0.9999501244,-0.0068028684,0.0062889704,0.0037307484,0.6090138278,-0.1348771493,-0.1800658178,-0.9999501244,-0.0016106063,-0.0060677026,0.0041100672,left,open
5,0.5538563769,0.0046974209,0.4882192581,-0.999895995,-0.0093588912,0.0104790259,0.0032558237,0.5052889682,-0.1367503101,-0.181455063,-0.999895995,-0.0057530327,-0.0086606884,0.0024924445,left,w_r_o_l_c
