step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5516283767,0.0059875684,0.4042255069,-0.9999437578,-0.006989911,0.0049814532,0.0062295747,0.7644123721,-0.0082257164,0.0503529894,-0.9999437578,-0.0071355345,-0.0071149141,0.0078940552,left,open
2,0.5530282099,0.0040263348,0.508527698,-0.9999440588,-0.007631843,0.0003297795,0.0073161169,0.7647418561,-0.0074699785,0.0509403387,-0.9999440588,-0.0029306731,-0.0040162301,0.0037545969,right,open
3,0.553810003,0.0037091401,0.508199434,-0.9999149255,-0.0050803588,-0.0036645107,0.011441288,0.7631590868,0.1629945943,0.0512972844,-0.9999149255,-0.0036438892,-0.0113531017,0.0042937917,left,open
4,0.554184062,0.0051637718,0.5087676438,-0.9999326675,-0.005896759,-0.0048261015,0.0087519967,0.4044237707,0.1603297633,0.0428266585,-0.9999326675,0.0009131766,0.0123120125,0.0018743176,left,open
5,0.5545384216,0.0064329553,0.5084649263,-0.9998220171,-0.0121106604,-0.0073012568,0.0124882994,0.4031854995,0.0258431262,0.0434827942,-0.9998220171,-0.0043540199,-0.0157041954,0.0030022921,left,w_r_o_l_c
