step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5527384836,0.0049024844,0.4033588872,0.1523614873,-0.9883162817,-0.0040352662,0.0007881196,0.7525088178,0.6081345624,0.0617232185,0.1523614873,-0.0021143944,-0.0039755668,0.0065087243,right,open
2,0.5531068005,0.0045407098,0.4031731531,-0.1564838402,0.9876665497,0.0033186051,0.0040720097,0.7547454839,0.5952285863,-0.0757424486,-0.1564838402,0.0057725726,-7.62558860670768E-05,0.0002131084,left,open
3,0.5521058457,0.0057106981,0.4038559936,0.1586970756,-0.9873071689,-0.0062764487,0.0006314054,0.7116663834,0.0201763204,-0.0821685565,0.1586970756,0.0379856026,0.0005104501,0.0062289624,left,w_r_o_l_c
