step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5516283767,0.0059875684,0.4042255069,-0.9999437578,-0.006989911,0.0049814532,0.0062295747,0.7644123721,-0.0082257164,0.0503529894,-0.9999437578,-0.0071355345,-0.0071149141,0.0078940552,left,open
2,0.5530282099,0.0040263348,0.508527698,-0.9999440588,-0.007631843,0.0003297795,0.0073161169,0.7647418561,-0.0074699785,0.0509403387,-0.9999440588,-0.0029306731,-0.0040162301,0.0037545969,right,open
3,0.5518404356,0.0037115013,0.5084411797,0.29671778,-0.954931904,-0.0079378308,0.0007801403,0.7649928361,-0.0073875906,0.0507036822,0.29671778,-0.0054823085,-0.0088126365,0.0074388124,right,open
4,0.5527527972,0.0042091305,0.5084744245,-0.2965042164,0.9549936952,0.0085011092,0.0001517234,0.6425229516,-0.0094747291,0.0487718871,-0.2965042164,-0.0046574031,-0.0085116356,0.0068366567,left,w_r_o_l_c
