step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5533089421,0.0064720753,0.4036578609,0.7048067793,-0.709399293,-0.0002154324,0.000024698,0.6228740499,0.1513871895,0.1902859971,0.5,-0.5,0.5,0.5,left,open
2,0.5533202659,0.0057123716,0.4038894902,-0.7092234871,0.7049655752,-0.0013756988,0.0048672987,0.565965949,0.1155072858,0.2964666784,0.5,-0.5,0.5,0.5,left,w_r_o_l_c
