step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5281562804,0.2045052141,0.3919449805,-0.5,0.5,0.5,0.5,0.4362457872,0.3410520558,0.4116336238,0.7095962376,-0.7043717319,-0.0177728949,0.0042150872,right,open
2,0.5303157012,-0.063383129,0.3853023723,-0.7,0.7,0,0,0.4359144057,0.3406419561,0.4115904792,0.7031887229,-0.7109910315,0.0026595281,0.0032093617,right,open
3,0.7442597016,-0.064554248,0.3871258657,-0.7,0.7,0,0,0.7350162409,0.3419798542,0.4101301643,0.7,-0.7,0,0,both,open
4,0.7446122714,-0.061636624,0.1141988646,-0.7,0.7,0,0,0.7387387634,0.3442973901,0.0871075157,-0.7,0.7,0,0,both,open
5,0.3596222134,-0.063221882,0.1107027524,-0.7,0.7,0,0,0.3466943104,0.3439397658,0.090021608,0.7,-0.7,0,0,both,open
6,0.3626500599,-0.0639176967,-0.1821747846,-0.7,0.7,0,0,0.2837889275,0.3758992908,-0.1819174014,0.7,-0.7,0,0,both,w_r_o_l_o
