step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5516283767,0.0059875684,0.4042255069,-0.9999437578,-0.006989911,0.0049814532,0.0062295747,0.7644123721,-0.0082257164,0.0503529894,-0.9999437578,-0.0071355345,-0.0071149141,0.0078940552,left,open
2,0.5540526739,0.0049110467,0.4908777454,-0.7014387941,-0.7126933255,0.0023608862,0.0068020663,0.696330824,-0.010482333,0.050816271,-0.7014387941,-0.0043491343,-0.011174396,0.0017558208,right,open
3,0.5543212455,0.0037365434,0.4907764242,-0.3385872765,-0.9409277032,-0.0012535204,0.0034845828,0.7650984707,-0.0114300071,0.0531455621,-0.3385872765,-0.0025433882,-0.0109947109,0.0050798612,right,open
4,0.5541431827,0.0034638338,0.4905796065,-0.3426369454,-0.9394521425,9.77211287039055E-05,0.0054393061,0.6822230075,-0.0076947887,0.0480513633,-0.3426369454,-0.0043051549,-0.0095704111,0.0043766755,left,w_r_o_l_c
