step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
9,0.4757305124,-0.2035652644,0.4025793571,-0.9999004407,-0.0072059578,0.0083225634,0.0088271061,0.6368911279,0.0262944222,0.2887646677,-0.9999004407,-0.0052536253,0.0013756211,0.0081385063,right,open
10,0.4891045279,-0.1941677287,0.1636020227,-0.8642148185,-0.0054587701,0.013826909,0.5029033365,0.6362619137,0.0284880485,0.2885919739,-0.8642148185,0.5445356232,0.0077703264,0.0056054061,right,open
10,0.5854265968,-0.0991813706,0.1318397391,-0.8670994594,-0.0039964797,0.0171990971,0.497822003,0.6368326039,0.0266555862,0.2882312414,-0.8670994594,0.5449352596,0.0060963337,0.0047197408,right,open
10,0.480206884,-0.1015073232,0.135271822,-0.8664853543,-0.0024468301,0.0241288117,0.4986130205,0.6370140729,0.0266894083,0.2884204343,-0.8664853543,0.5444165964,0.0061589009,0.0043119548,right,open
10,0.524556452,-0.0029685877,0.0707606885,-0.8675380481,-0.0014880467,0.0289030078,0.4965280827,0.6368234071,0.0271471512,0.2883165641,-0.8675380481,0.5446058559,0.0068329227,0.0043157031,right,w_r_c
