step,r_position_x,r_position_y,r_position_z,r_orientation_x,r_orientation_y,r_orientation_z,r_orientation_w,l_position_x,l_position_y,l_position_z,l_orientation_x,l_orientation_y,l_orientation_z,l_orientation_w,direction,gripper
1,0.5516283767,0.0059875684,0.4042255069,-0.9999437578,-0.006989911,0.0049814532,0.0062295747,0.7644123721,-0.0082257164,0.0503529894,-0.9999437578,-0.0071355345,-0.0071149141,0.0078940552,left,open
2,0.5519354931,0.0054929694,0.4033540429,-0.952392496,-0.3047993098,-0.0007947435,0.006729247,0.768372547,-0.0075111259,-0.1079442252,-0.952392496,-0.001592408,-0.0106975029,0.0053361875,left,open
3,0.5518746788,0.0062728889,0.4041815972,-0.9999469269,-0.0061963338,0.004499683,0.0068921503,0.7696618224,-0.1272703937,-0.1092412863,-0.9999469269,-0.0037387831,-0.0151705209,0.0073875431,left,open
4,0.5521698758,0.0057324503,0.4040783341,-0.9998853613,-0.0127498791,0.0070683397,0.0040918741,0.6847761783,-0.1277198015,-0.1122758031,-0.9998853613,-0.0014819437,-0.0195815315,0.0042730617,left,w_r_o_l_c
